UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19690701,4321160,06/05/2020,16:30,1d08947e-62e5-41fa-9873-8707c791dc7d,NY,Sedan,HOND -CAR/SUV,,2016,East,1,F,Licensed,NY,Stopped in Traffic,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690700,4321160,06/05/2020,16:30,201dea95-70c9-45bd-84a7-cb48a9a8d548,NJ,Sedan,CHEV -CAR/SUV,,2010,East,1,,,,Parked,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,N,,Passenger Distraction,Unspecified
19690699,4321160,06/05/2020,16:30,86efeeec-0d2b-4af1-a731-d8e697ae2e5b,,E-Scooter,,,,West,1,M,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690696,4321159,06/05/2020,12:00,a93518ec-1783-4438-9b8b-395c2b3e803d,CT,Sedan,HOND -CAR/SUV,,2008,Northeast,1,M,Licensed,CT,Making Right Turn,Right Rear Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19690695,4321159,06/05/2020,12:00,ae1e146c-4796-470c-9eda-e59d8e130de2,,E-Scooter,,,,North,1,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,No Damage,No Damage,,N,,Following Too Closely,Passing or Lane Usage Improper
19690895,4321158,06/03/2020,14:30,87c6fa00-fdf7-4480-9fd6-034023e001f9,,,,,,,,,,,,,,,,,Unspecified,,,
19690894,4321158,06/03/2020,14:30,eeee7282-c226-40a9-9df9-545ccec59f1d,NJ,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2015,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Right Side Doors,Right Side Doors,N,,Unspecified,Unspecified
19690835,4321157,05/12/2020,18:00,0854ac93-ccf8-42d6-81b8-45159be0db06,,,,,,,,,,,,,,,,,Unspecified,,,
19690834,4321157,05/12/2020,18:00,90a4f019-c04c-44d8-a5c3-7e1073398b19,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2013,South,0,M,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690899,4321156,06/06/2020,14:15,f12ff80e-fbd0-40e9-aebe-55d7b4db6ab4,DE,Sedan,KIA -CAR/SUV,,2016,North,1,M,Licensed,DE,Going Straight Ahead,Center Front End,Left Front Bumper,Center Front End,Right Front Bumper,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19690898,4321156,06/06/2020,14:15,8540a53b-c923-4eac-8491-6d63f7bb385b,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2015,North,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
19690932,4321154,06/10/2020,13:00,914d078c-b412-43e3-b9aa-f65ebf4765c8,,Sedan,,,,Unknown,,,,,,Center Front End,Right Front Bumper,Right Front Bumper,,,Unspecified,,Unsafe Speed,
19690931,4321154,06/10/2020,13:00,f4fb883f-93ad-4de5-a74d-151f22abb3da,CT,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2006,Unknown,0,,,,Parked,Left Rear Bumper,Center Back End,,,,N,,Unspecified,Unspecified
19690827,4321148,06/15/2020,21:35,eef125f3-c4d5-431d-b7ea-248b01ed167c,,,,,,,,,,,,,,,,,Unspecified,,,
19690826,4321148,06/15/2020,21:35,228d30bc-6369-44c8-a2dd-5c914a55ff53,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2020,North,0,,,,Parked,Center Front End,Right Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690819,4321147,06/15/2020,15:35,0b4239c2-d0ab-44c3-a3cf-703758599e53,NY,Sedan,HYUN -CAR/SUV,,2011,East,1,M,Licensed,NY,Making Left Turn,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,N,,Driver Inattention/Distraction,Unspecified
19690818,4321147,06/15/2020,15:35,5032aa05-fde6-4c6f-a896-6222c95dccba,NY,Sedan,TOYT -CAR/SUV,,2017,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,Center Front End,N,,Unspecified,Unspecified
19691034,4321146,06/16/2020,16:15,582b7962-c761-4c81-99fa-c0bcf35f0d7c,,Bike,,,,West,0,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Passing or Lane Usage Improper,Unspecified
19691033,4321146,06/16/2020,16:15,d2d59b42-6e81-43fb-b8c4-e9d933ed0a3f,NY,,VAN,,2010,West,1,M,Licensed,NB,Going Straight Ahead,Right Front Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Unspecified
19690815,4321141,06/15/2020,15:00,39cc86d4-3799-4dbd-82e0-9bfff455fd6d,,,,,,Unknown,,,,,,,,,,,Unspecified,,Driver Inexperience,Driver Inattention/Distraction
19690814,4321141,06/15/2020,15:00,ecc0a6c7-952d-44f3-bb76-d94641ba58ae,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2019,South,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified
19690866,4321140,06/16/2020,0:50,e3888a96-7ba3-4135-b795-b6a94935c5dd,NY,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2013,Unknown,0,,,,Parked,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
19690865,4321140,06/16/2020,0:50,9345cc0f-79cf-4150-9a06-aac8c19e0668,NY,Sedan,MNNI -CAR/SUV,,2005,East,1,M,Permit,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,,N,,Tire Failure/Inadequate,Unspecified
19691140,4321138,06/13/2020,22:44,224c7dfd-8ab3-41ae-bed3-dcb46df5ad44,NY,Sedan,MERZ -CAR/SUV,,2019,East,1,,,,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inattention/Distraction,Unspecified
19691139,4321138,06/13/2020,22:44,716dc7f5-bb66-4bc1-8e90-cf5a2c688414,NY,Sedan,NISS -CAR/SUV,,2008,Southeast,1,F,Licensed,NY,Making Left Turn,Left Front Bumper,Left Front Bumper,Center Front End,Left Front Quarter Panel,Left Side Doors,N,,Other Vehicular,Unspecified
19691056,4321134,06/12/2020,2:49,7e7651f0-f604-476e-8b24-008c53b5b4f5,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,West,0,,,,Parked,Center Front End,Center Front End,No Damage,No Damage,No Damage,Unspecified,,Unspecified,Unspecified
19691055,4321134,06/12/2020,2:49,8b7a3b63-4b3b-4e6f-884c-279b1eb000db,NY,Sedan,HOND -CAR/SUV,,2013,West,0,,,,Parked,Left Front Bumper,Left Front Bumper,Center Front End,Center Front End,No Damage,N,,Unspecified,Unspecified
19691054,4321134,06/12/2020,2:49,171301ac-7919-4637-8499-f9f40325b369,WI,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2003,Northeast,0,,,,Parked,Right Front Bumper,Right Front Bumper,Center Front End,Center Front End,No Damage,N,,Unspecified,Unspecified
19691030,4321133,06/11/2020,5:30,d2fdd546-1d7f-4d02-8a5f-cc5decab3ee8,NY,Sedan,INFI -CAR/SUV,,2007,North,2,,,,Going Straight Ahead,Center Front End,Center Front End,Right Front Quarter Panel,Right Front Quarter Panel,,N,,Driver Inattention/Distraction,Unsafe Speed
19691032,4321131,06/12/2020,14:00,ec5b17ca-25ff-491d-9e01-b8dd3ae60ccb,NY,Sedan,LEXS -CAR/SUV,,2016,South,2,M,Licensed,NY,Making Right Turn,Center Back End,Center Back End,Center Back End,Left Rear Bumper,Roof,N,,Unspecified,Unspecified
19691031,4321131,06/12/2020,14:00,46b3bd51-4e94-4e58-945b-07a002dc0782,NY,Box Truck,HINO -TRUCK/BUS,,2018,South,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,No Damage,No Damage,N,,Following Too Closely,Unspecified
19691216,4321130,02/18/2020,8:30,7d108807-fe50-4f0d-96f9-99cdca3fac5c,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2010,East,1,F,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
19691215,4321130,02/18/2020,8:30,797f0197-a37d-4c69-958b-099bd61f1e64,NY,Sedan,HOND -CAR/SUV,,2004,East,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,,,,N,,Following Too Closely,Brakes Defective
19690721,4321126,06/16/2020,13:00,1a7b966e-156b-4f52-94f6-7527795908ad,,,unknown,,,East,1,,,,Going Straight Ahead,Right Front Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,,Passing Too Closely,Passing Too Closely
19690720,4321126,06/16/2020,13:00,cdd4336d-2692-4022-aca7-a8b8c3f599c7,NY,Sedan,TOYT -CAR/SUV,,2019,East,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Other Vehicular
19691181,4321120,06/16/2020,18:45,dd0b1e38-3767-4cb7-bb00-1cb5c4656e76,NJ,Sedan,CHEV -CAR/SUV,,2019,West,1,,,,Changing Lanes,Right Front Bumper,,,,,N,,Driver Inattention/Distraction,Passing or Lane Usage Improper
19691180,4321120,06/16/2020,18:45,db1f6df9-8157-4730-89ef-8631f51e3325,PA,Sedan,NISS -CAR/SUV,,2019,West,1,F,Licensed,PA,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Left Rear Quarter Panel,,N,,Unspecified,Unspecified
19691179,4321119,06/16/2020,17:40,9f62acec-a96e-47b8-b071-45610d6bee93,NY,Sedan,HYUN -CAR/SUV,,2011,West,0,,,,Parked,Left Front Quarter Panel,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19691178,4321119,06/16/2020,17:40,16dfceb2-733c-4c10-afe0-b8547572c674,,,,,,,,,,,,,,,,,Unspecified,,,
19691172,4321118,06/16/2020,12:10,ad1df0b6-c599-474c-9c42-203943e51111,,,,,,,,,,,,,,,,,Unspecified,GUARD RAIL,,
19691171,4321118,06/16/2020,12:10,85aab49f-feea-4560-bbe0-0e1671d6e94b,NJ,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,Northeast,2,F,Licensed,NY,Making Left Turn,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,Other,Y,,Unspecified,Unspecified
19691177,4321117,06/16/2020,17:05,2070ad68-42af-4d24-9216-77f2c612a587,NJ,Sedan,,,2018,Northeast,1,M,Licensed,NJ,Making Right Turn,Center Front End,Center Front End,,,,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction
19691176,4321117,06/16/2020,17:05,57a1bbc8-7d6a-4290-9ad4-add7df43a42d,,Bike,,,,West,0,M,,,,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19691170,4321116,06/16/2020,0:54,500140b3-cf41-4a33-90aa-f1799d7c0c8c,NY,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,2017,South,,,,,Going Straight Ahead,,,,,,N,,Driver Inattention/Distraction,Unspecified
19691169,4321116,06/16/2020,0:54,c352a70f-4c6b-4f30-9fb2-2c9c672579fb,NY,Sedan,HOND -CAR/SUV,,2013,South,2,F,Licensed,NY,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
19691165,4321115,06/15/2020,10:00,6775dcb3-e781-45cc-936f-845a941dcf14,NJ,Box Truck,FRHT-TRUCK/BUS,,2005,Northwest,1,M,Licensed,NJ,Passing,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,,,N,,Passing Too Closely,Turning Improperly
19691164,4321115,06/15/2020,10:00,95d118ef-9f30-4062-8853-847142f34188,IN,Box Truck,FRHT-TRUCK/BUS,,2020,North,1,M,Licensed,CA,Making Right Turn,Left Rear Bumper,Left Rear Bumper,Center Back End,Left Rear Quarter Panel,,N,,Unspecified,Unspecified
19691188,4321111,06/16/2020,23:40,c4a4b3b6-74db-44b4-9c2b-dc5b1d5f1af8,NY,Sedan,DODG -CAR/SUV,,2010,North,2,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Bumper,,,,N,,Unspecified,Unspecified
19691187,4321111,06/16/2020,23:40,30e4c1b4-e834-4e1c-8dbb-ece8273b8b27,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,North,1,M,Licensed,NY,Making Right Turn,Right Front Bumper,Right Front Bumper,,,,N,,Driver Inattention/Distraction,Traffic Control Disregarded
19691182,4321109,06/16/2020,19:00,5cb88284-e2d4-4798-abe4-c61ea88cdad5,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2017,East,0,,,,Parked,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
19691173,4321108,06/16/2020,13:45,a5efae08-35b5-4701-af7e-610ee72f4e6d,NY,Motorcycle,YAMA -MCL,,2014,West,1,M,Licensed,NY,Going Straight Ahead,Other,Other,,,,N,,Unspecified,Other Vehicular
19691168,4321107,06/15/2020,16:38,4a43e95a-7dff-43cb-ad6e-99da54d6b4f7,NY,Sedan,TOYT -CAR/SUV,,2007,South,0,,,,Parked,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
19691167,4321107,06/15/2020,16:38,029478de-c9c5-48ea-9efb-959967a30c29,FL,Station Wagon/Sport Utility Vehicle,AUDI -CAR/SUV,,2019,South,0,,,,Parked,Center Back End,Center Back End,Center Front End,Center Front End,Right Rear Quarter Panel,N,,Unspecified,Unspecified
19691166,4321107,06/15/2020,16:38,4a21cd3f-f134-463f-955c-02c0a55b6b43,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2001,South,1,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unsafe Speed,Following Too Closely
19691163,4321106,06/12/2020,13:23,c86a42d7-1b86-4462-9632-3baea31f94bb,NY,Sedan,HOND -CAR/SUV,,2007,East,0,,,,Parked,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Left Rear Quarter Panel,Left Front Bumper,N,,Unspecified,Unspecified
19691162,4321106,06/12/2020,13:23,327dbc82-0624-4fbc-9da1-4f2f7583a7e3,NY,Sedan,NISS -CAR/SUV,,2015,East,1,F,Licensed,NY,Parked,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Right Side Doors,Right Front Quarter Panel,N,,Unspecified,Unspecified
19691161,4321106,06/12/2020,13:23,3e428811-7005-46fd-a942-29bc7b555441,ZZ,Sedan,MERZ -CAR/SUV,,2000,West,1,M,Licensed,NY,Making Right Turn,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inexperience,Unsafe Speed
19691184,4321105,06/16/2020,18:42,ce4c8e06-401a-4ac4-bbeb-e09b39037fee,VA,Sedan,INFI -CAR/SUV,,2009,South,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
19691183,4321105,06/16/2020,18:42,96a885d5-1a2f-48b7-9afb-3840744eff10,,,,,,South,,,,,Making Left Turn,Right Front Bumper,Right Front Bumper,,,,Unspecified,,Driver Inattention/Distraction,Unspecified
19691175,4321104,06/16/2020,16:40,45d09298-772b-4bc6-8dc0-42faf3b5f96e,NY,,,,2017,West,1,,,,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Driver Inattention/Distraction,Unsafe Speed
19691174,4321104,06/16/2020,16:40,9d349a74-1409-4a35-a552-aa4feb9af56c,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2017,West,2,F,Licensed,NY,Parked,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Left Front Bumper,Left Rear Quarter Panel,N,,Unspecified,Unspecified
19690869,4321099,06/16/2020,19:30,aa2957c2-ff88-448a-9dd7-ffa5239d789e,NY,Sedan,CHEV -CAR/SUV,,2011,North,1,M,Unlicensed,NY,Going Straight Ahead,Left Side Doors,Left Side Doors,,,,N,,Drugs (illegal),Driver Inattention/Distraction
19690973,4321096,06/16/2020,9:02,914fed54-9a92-46fc-85d8-bcc1ef29d578,NJ,Sedan,TOYT -CAR/SUV,,2020,North,1,M,Licensed,NJ,Changing Lanes,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,N,,Unspecified,Unspecified
19690972,4321096,06/16/2020,9:02,b73b0f9e-d930-46a0-8aca-5bb9893e23ed,NY,Box Truck,HINO -TRUCK/BUS,,2019,North,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Bumper,Right Front Bumper,Other,N,,Unspecified,Unspecified
19691070,4321095,06/16/2020,22:24,2070497a-d3a6-4882-9c2c-49b6926a8668,NJ,Sedan,NISS -CAR/SUV,,2010,West,3,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,,,N,,Unspecified,Unspecified
19690935,4321088,06/16/2020,16:05,e7446300-5a31-42d2-8661-65c819475204,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2003,West,2,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Center Front End,,N,,Unspecified,Unspecified
19690934,4321088,06/16/2020,16:05,214189bd-fadc-4671-bd58-a521a8521e51,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2019,North,2,M,Licensed,NY,Making U Turn,Right Front Bumper,Right Front Bumper,,,,N,,Unspecified,Unspecified
19690933,4321076,06/06/2020,18:40,970e0de9-edfd-4eba-9321-72613b54ca8d,ZZ,Minibike,,,2020,West,1,,,,Going Straight Ahead,No Damage,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690754,4321075,06/16/2020,23:47,aa778f39-4169-4541-8f68-c1943388b877,NY,Station Wagon/Sport Utility Vehicle,BUIC -CAR/SUV,,2010,Unknown,0,,,,Parked,Right Rear Bumper,Right Rear Bumper,Center Back End,,,N,,Unspecified,Unspecified
19690753,4321075,06/16/2020,23:47,012ff48b-53ce-4549-8416-ed854cd47c9d,,Motorbike,,,,South,1,F,,,Going Straight Ahead,Left Side Doors,Left Side Doors,,,,Unspecified,,Driver Inexperience,Driver Inattention/Distraction
19690752,4321075,06/16/2020,23:47,77bec5a0-1d37-4456-93e2-21739fdd1e05,,Motorbike,,,,South,0,M,,,Parked,Demolished,Demolished,,,,N,,Driver Inexperience,Driver Inexperience
19690751,4321075,06/16/2020,23:47,02a7f5bb-ad41-41a9-87eb-c34a3ba2cfc9,TX,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2019,West,0,,,,Parked,Left Front Bumper,Center Front End,Right Front Bumper,Left Front Quarter Panel,Left Front Quarter Panel,N,,Traffic Control Disregarded,Traffic Control Disregarded
19690944,4321073,06/11/2020,8:30,fa77559e-8307-47db-a329-6ba027937ea7,,,,,,South,,,,,Passing,,,,,,N,,Unspecified,Unspecified
19690943,4321073,06/11/2020,8:30,c88bd424-d831-418d-9f26-1c8779ec245c,NY,Sedan,HYUN -CAR/SUV,,2017,South,0,,,,Parked,Left Rear Quarter Panel,Left Side Doors,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
19690950,4321071,06/14/2020,13:26,bc342a1d-c5f8-4bc8-9635-8b3a36572ccf,NY,Sedan,HOND -CAR/SUV,,2017,Southwest,3,F,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,,,,N,,Unspecified,Unspecified
19690942,4321070,06/15/2020,16:35,0c3738cb-a28a-4cf4-920f-c470b8569d7b,,,,,,Northeast,1,,,,,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19690941,4321070,06/15/2020,16:35,c315bec8-d4ba-48c0-bce4-51f13673b3d2,NY,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2003,Northeast,0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,N,,Unspecified,Unspecified
19690946,4321069,06/16/2020,16:58,58337435-37dd-477a-b5dc-49b25d0bb739,NY,Sedan,TOYT -CAR/SUV,,2019,South,1,,,,Making U Turn,No Damage,No Damage,,,,N,,Unsafe Lane Changing,Passing or Lane Usage Improper
19690945,4321069,06/16/2020,16:58,a4383a44-035f-4e00-aa68-353767948407,NJ,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2004,South,2,M,Licensed,NY,Going Straight Ahead,Center Front End,Left Front Bumper,Center Front End,Right Front Bumper,,N,,Unspecified,Unspecified
19690911,4321064,06/13/2020,18:43,edf200ee-d0d9-4546-9b56-8df1e559e166,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2018,East,1,F,Licensed,NY,Going Straight Ahead,Right Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19690910,4321064,06/13/2020,18:43,5e7cd5a3-185d-4426-9b7c-6385502d25f0,NY,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2010,South,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,,Other Vehicular,Other Vehicular
19690254,4321059,06/16/2020,23:00,9da932a8-bf9a-4788-9b9f-4d5c021df798,,,,,,North,,,,,Going Straight Ahead,Left Front Bumper,,,,,Unspecified,,Passing or Lane Usage Improper,Passing or Lane Usage Improper
19690253,4321059,06/16/2020,23:00,e7bbda59-972f-459b-a6bc-add40f93a4b7,NY,Station Wagon/Sport Utility Vehicle,,,2018,North,0,,,,Parked,Right Side Doors,Right Side Doors,Right Front Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
19690221,4321058,06/04/2020,16:21,816a8146-6a86-4f65-8f6e-af541578a583,NY,,FORD,,2017,West,0,,,,Parked,No Damage,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690220,4321058,06/04/2020,16:21,b5f68fd5-498b-4b09-817a-ea156070ff61,NY,Sedan,MERC -CAR/SUV,,2003,East,1,M,Licensed,NY,Making Left Turn,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19690329,4321056,05/29/2020,13:10,56690b8a-1fe4-4f70-88bd-51bbcb9d81d3,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,,West,,,,,Going Straight Ahead,Right Rear Quarter Panel,No Damage,No Damage,No Damage,No Damage,Unspecified,,Driver Inattention/Distraction,Unspecified
19690328,4321056,05/29/2020,13:10,453fd56a-920b-4894-b73c-1f927ee68c74,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2020,West,2,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19690403,4321055,06/03/2020,19:43,96eeeca4-e7c2-4414-9128-065682196ca2,CT,Convertible,FORD -CAR/SUV,,1997,North,2,,,,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inattention/Distraction,Driver Inexperience
19690402,4321055,06/03/2020,19:43,d2683c8b-2891-464f-a0ef-b4f9164d8c8a,NY,Sedan,CHEV -CAR/SUV,,2012,North,0,,,,Parked,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,Right Rear Quarter Panel,N,,Unspecified,Unspecified
19690434,4321052,06/10/2020,19:30,9031a11c-b183-40e4-9873-537e7d041d5e,,E-Bike,,,,North,1,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19690433,4321051,06/10/2020,17:35,1966a42a-9bde-4354-b567-26bf0b95494c,NY,Sedan,HOND -CAR/SUV,,2018,West,1,M,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
19690432,4321051,06/10/2020,17:35,9c2311ff-fa82-455f-a6e2-d7650d278b56,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2007,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,,,N,,Driver Inattention/Distraction,Driver Inexperience
19690382,4321050,05/29/2020,22:15,afdb96c0-a39c-4095-9e6e-a8dfa8d02689,,,,,,,,,,,,,,,,,Unspecified,AT TPO UNKNOWN MOTORIST CRASHED INTO FENCE AT 75-10 NORTHERN BOULEVARD CAUSING DAMAGE TO VEHICLES WITHIN LOCATION.,,
19690381,4321050,05/29/2020,22:15,253afcbc-53fc-4a92-9576-29f853f854d3,ZZ,Sedan,MERZ -CAR/SUV,,2017,North,0,,,,Parked,Left Front Bumper,Left Front Bumper,Center Front End,,,Unspecified,,Unspecified,Unspecified
19690380,4321050,05/29/2020,22:15,6f198fe9-9936-492c-bf4a-eda2db2658c8,ZZ,Sedan,NISS -CAR/SUV,,2017,North,0,,,,Parked,Right Front Bumper,Right Front Bumper,Center Front End,,,Unspecified,,Unspecified,Unspecified
19690379,4321050,05/29/2020,22:15,38d161db-49dd-4191-bd90-48ddfc0083bd,ZZ,Sedan,BMW -CAR/SUV,,2016,North,0,,,,Parked,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
19690378,4321050,05/29/2020,22:15,32d735d6-5013-4e51-b01d-0af4d0e088cf,IL,Sedan,NISS -CAR/SUV,,2009,East,2,,,,Making Right Turn,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,Y,,Driver Inattention/Distraction,Driver Inattention/Distraction
19690461,4321046,06/16/2020,2:59,55411fe2-9318-4420-a37b-76d7cabe7a22,,,,,,,,,,,,,,,,,Unspecified,,,
19690460,4321046,06/16/2020,2:59,ee935501-06cd-40a0-b9fc-cc0e2d82dcde,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,South,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified
19690639,4321040,06/16/2020,11:50,2f827bc7-c773-4313-ab32-47121f71bbfb,NY,Dump,PTRB-TRUCK/BUS,,2020,,,,,,,,,,,,Unspecified,,,
19690638,4321040,06/16/2020,11:50,19583b4e-8b1f-4f39-bf0f-20c8dc483e86,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2019,South,1,M,Licensed,NY,Parked,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
